id,name,user_id,corpus_id,genre_id,fulltext,length
VC47-D_1213017C-E98C-41A3-AEAB-6B9AE47441DC,על איווי חמדת נחלה,4,47,41,"על איווי חמדת נחלה
אלה הנחלות ציר להנחיל חילה
בגועל כהושלכתי בלי לחומלה
בט אל וחיי ושילחו לנחלה
געתי עלות צבי והוא לא עלה
גזירת מי מרי כגזר מאד נעלה

נעלה פץ עלה והוא הפליט
ויעל וימיתהו והוא השליט
עד יפעל נס כמור להמליט
גנון והציל פסוח והמליט

כן דרכי אל מימי בראשית
דוחפתי בתחל לען נצורת שית
הן קלותי ושיפט איך אשית
הלוא אהובו ממות לא המשית
ולהכין גזירתו צמאון הנשית
ובלוע ומלין ונרגן למלט מחרישית

מחרישית ימלט וכן פץ ופעל
עניו ובאורה לכן חוצה נעל
עד עם כבול להחיות יפעל
בטל מוריד שאול ויעל

אמאס תקווה
זעף איש אמונות לי כהחווה
לכל קצובה
חויה ובכולם צדק הרבה
טורח דבר קל כהמרי במריבה
טורד ומה יעשו זידי תשובה

תשובה נתן לפשע למרו וקצו
כתריס ביום קרב בכיים קפצו
עד ישנים יקיצו ונפוצים יקובצו
ואת אלוהי ישראל יעריצו

וניחמתי ידוש גוש מאימת כי זה
ישבתי משומם לדעת מה זה
כביכול צדיק ורשע ירזה
כמות זה כן מות זה
לא תקום ולא תהיה כזה
להט ועדן צר אלי זה

זה חז צדיק ונטע וריבד
ובן רשע ובכן תשובה זבד
עד יחון הניכשל כאפרתי הנכבד
ולקדוש יי מכובד

על מחז פתחי מבוא
מראה ראה וחינן לבוא
נתעבר ברב לך מלבוא
נביא אשר ולא קם הועד בו

סייח עשר נבואות הרבו
ספנת חלקת מחוקק בהר נבו

בהר נבו שם לו קבורה
והיא בעשר שבין שמשות נברא
עד יסופר לישון עורה
את יי אלהיך תירא

עפר עג יציר בצלם ודמות
עבר על צו וגירשו למות
פילל ציר למנהג עלמות
פלוט מהגזירה שלא למות
צפיית צבי צבאות צפה בעגמות
צדיק כאזן עלה ומות

ומות מול פעור פריעת נשואי רחם
נגד דוגרות אל אב ליחם
עד צפון רם תביא בראשי עם להנחם
ומודה ועוזב ירוחם

ואפר קיוויי כמו יציר הצרך
קדושי כי למען תצדק בדוברך
רם אם גזירה להמית היה דיבורך
שוב וגזור להחיות וייאמן דברך
תדר נאמן בכן וכרע וברך
וזאת הברכה אשר בירך

בירך לעם בך דבקו
ברוכים אשר לברכה נחשקו
עד תברכם מפיך ובך יתהללו ויצדקו
חסד ואמת נפגשו צדק ושלום נשקו
",1644
VC47-D_ED974B19-0BFA-4978-A2B6-421B577FD661,חוק סאת בחיים,4,47,41,"חוק סאת בחיים
סובל עולם עמו מקור חיים
",38
VC47-D_7F4723EA-48B2-4B9A-903C-73D28A854F30,וארץ אשר מארצות,4,47,41,"וארץ אשר מארצות מוכשרת
בזבת חלב ודבש מאושרת
גם בשבעה ועשר מיושרת
דריה מעשרת והיא המעושרת

המעושרת ובמועדים מוצהרת
ובכל חודש וחודש מועד מוזהרת
זדתי בתמוז ואב ואלול ובטלו בחרת
חזרו לירח איתנים ארבעה היות טוהרת

טוהרת בשופר כסה וריע חצוצרת
יום כיפור יכפר חטא כאישון ננצרת
כל שבעה לחוג שלישי נוצרת
לשוש ולשמוח ולעלוץ במרובעי יום שמיני עצרת

למעלה תעניף בהילך
למטה תשריש הילך
במעלה ובמטה רשיונה הולך
להתגונן בימין ממליך כל מלך

מלך עם בנו לשמוח עלה
נפטרו הרבים ובירה ננעלה
סעד שבעה לשבעים התעלה
עד היום נגמרה פעולה

פעלה בטוב מעט למי זאת עולה
ציין ובחר נורא עלילה
קרבן שמיני עצרת מכולם מעולה
רם אשר ימינו מים שיעלה

שיעלה מי משה ותיכנה שמי מעלה
שי שחורה שעות על לב העולה
תכלית רוב הקורבנות אשר הועלה
תאב בפר אחד לקרבן העולה

פרים שבעים נספר
פר אחד מכולם הושפר
התנערי מעפר באומר משופר
תען בזיל טל תחי למזכירי היום פר
 
פר טרם לוקח כחום יום
הוחק קיחת פר אחד ליום
בשורה נקבעה לאב באותו היום
ברכה קבועה למלכי בזה יום

יום אשר מלאכים חז
רץ ובהנה נא אותם אחז
בהעצרי לכן שכינה עימי תואחז
בשען בסבך נאחז

נאחז בקרניו ייחוד איל
וילך אברהם ויקח את האייל
לכן קרבני היום אחד אייל
לכת מחייל אל חייל

חיל אומץ וברית בגיוויו קבע
ובכריתת ברית היציב כבשות שבע
היום שבעה כבשים נקבע
בעלץ שמחות שובע

שבע ברכות ברכתו להשתלח
דוד מן החור ידו שלח
וכמו יד בבן שלח ואזן אל תשלח
שילוח לזיכר שילוח מלכי שילח

אשרי עין ראתה משכן בגילה
ואשרי עין שרה שמחת שואבה בגילה
במשכן בענן יורד משמי מעלה
אל פתח האוהלה
כל ארבעים שנה לא נצרכו מחוץ לאכילה
כי המן ברוב ניסים היה לחמם לכלכלה
והבאר תרד ותעלה עימם בכל מסילה
כל ארבעים שנה לא ראו מאורי מעלה
כי אור השכינה היה מאיר להם אותם לנהלה
וכל ארבעים שנה לא שרו חושך לילה
כי עמוד האש היה מאיר בכל אהליהם ומבריח אפילה
וכל ארבעים שנה לא יצאו לגללה
כי שמחתם למאוד גדלה
מקדש מי ישער שמחתו לכללה
ביסודו ובשכלולו המעולה
הבית ואולמיו ואוצרותיו ולשכותיו המשוכללה
והמנורות והשולחנות בכל כלי קודש במראה המופלה
והכיורות והמכונות וים הנחושת ויופי העזרה המכוללה
והמלך בשש מעלות לכסא נתעלה
וכוהן כמלאך משרת לפני מאוד נעלה
ושמחת בית השואבה מי יספר למללה
בתיקון גדול אשר השמחה בו הוללה
במנורות הזהב וסיפלי הזהב על ראש מוכללה
ומראה היופי אין בו מעילה
וארבע סולמות לכל מנורה ומנורה בם להתעלה
ואבוב קול חליל ולוים בכלי שרת להללה
וריח הבושם שאין כמוהו לא נעשה לכל גוי כזו השמחה המגודלה
ואנחנו בחורי עפר וכיפים לא

אותות משוננים
פעלתה לנצורי כאישונים
בימי אבות הראשונים

בעילוס כנף רננים
בכפלי כפליים בשינונים
תעש לאחרונים

גם כרצון איש ואיש
גיא לא יחמוד איש
לגיל משתלחי בשמיני עצרת

עצרת פייס ליישר דרך
כי היו עושים קפיצת הדרך
ולעתיד יאמר פנו דרך קדוש
 
דרך בעלותם
באספם מגרנותם
וגם מיקבותם

הניחו בתיהם ועליותם
מלאים תבואתם
וישבו בם מלאכים בדמותם

ולעתיד לבוא כן תשמר
ולא ינום ולא יישן שומר
לוועד משתלחי ביום שמיני עצרת
 
עצרת יום מועדו הוזמן
קרבן בפני עצמו זומן
שהוא טעון זמן קדוש 

זמן אשר היו מאחרים
לא דורכים ולא זורים
היו חוגגים ובבטח חוזרים

חומצות לא היו ענביהם
ומצאו ענן מתוק פרוש עליהם
ואריות רובצים בגרנותיהם

טרפם שימרו וחלקו יקר
ולעתיד יאכלו תבן כבקר
לטייב משתלחי ביום שמיני עצרת 

עצרת נתן איום
תוספת מועד ליוצאי פדיום
הגות ברוך יי יום יום קדוש 

יום אשר היו עולים
יש מהם שלא היו נועלים
דלתות המנעולים

כי ממנו ובו היה ננעל השער
וכשבאו מצאו נחש פיו מפוער
משולבש בקרקסי השער

לעתיד לבוא פתן יזוק
ועל חורו ישעשע יונק
ללוות משתלחי ביום שמיני עצרת 

עצרת חגג ועצר והלל היללו
חפץ שותי תפילות פיללו
טל ומטר לשאול מיללו קדוש 

מיללו אנשי הגליל העליון
לחוג לבית העליון
ועד אין אשכלותיהם בתיליון

נתאחרו לבצור בהרי השלג
וחגגו להתברך במלא פלג
ושר החיות חיותיו פילג

סייג נעשו לכרמיהם לחיתו ארץ
ולעתיד תשבות חיה רעה מן הארץ
לשמח משתלחי בשמיני עצרת
  
עצרת שר בו בירכו ועילו
סלול יישרו ולא מעלו
כי בלב שלם עלו קדוש 

עלו כל זכר כל שש שנים
בצברם חדשים גם ישנים
ובנותם ונשיהם ננצרו כאישונים

פנו בשמיטה כנחל מושטף
עלות אנשים ונשים וטף
כי ברוב עם נופת יוטף

צרים אם יבואו גבולם לפשוע
יוכו בסנוורים כבימי אלישע
לצלוח משתלחי בשמיני עצרת
 
עצרת השלימו ולצדק נשקלו
המלאכים ממסילה אבן סקלו
ומירושלם ועד פרת מנשרים קלו קדוש 

קלו בכוח מחוייל
וחיגר חוייב לעלות ונתחייל
ולעתיד ידלג כאייל

רובצות על ביציהם כסויות
עזבו התורגגלים בצל אל חסויות
ויונים דודכיות

שבו ומצאו אפרוחים חתולים
והסכוים חיתכו את החתולים
לשעשע משתלחי ביום שמיני עצרת 

עצרת כתר סוף מועדים נאווה
חזיזים לנובבה
למלאות פני תבל תנובה קדוש
 
תנובה המתיקה חיך לידידים
והמרירה חיך שודדים
והשביתה שעירים ושידים

תינוק וסב בשלשם רגל
שלא תזורם רגל
יפלו אחד עשר אלף ברגל

תלפיות בהיבנות לעיתים מזומנים
ויבוא גוי צדיק שומר אמונים
ולא ינום ולא יישון שומר אמונים

אמונים השלימו היום הלל ברינה
נתנו לקיץ תשעה ולסתיו עשרה באמונה
אותם חוננה

אמונים שלוש עצרות יעשו
ביניהם שכינה יעצרו ויתנוססו
גם בהיעצרם בצל אל יחסו

עצרת פסח למלככם 
עצרת חג לכם
אמצעית לו ולכם 
לישר דרככם קדוש 

דרככם ליפות באביב עד שביעי
הלא עצרת היא לרוכב שביעי
ומתחילת עולם בחר כל שביעי

עצרת יהי לכם 
כעצרת לאלהיכם
ויום מיוחד לו ולכם 
להעמיד זרעכם קדוש 

זרעכם בהבשילו תביאו עומרים
חכמים גם מגגותם להביא מחמירים
טיעת אילנות עצי ביכורים

עצרת נתן איום 
ליוצאי פדיום
להשתעשע יום יום 
סוף חמשים יום קדוש 

יום ביכורים אז הוקרא שמו
כי חג שבועות אז הונקב שמו
לשון הרבים עצרת הוא שמו

עצרת חוקו מנוטר 
עוד טל יופטר
ושמיני יעוטר 
להתיר מטר קדוש 

מטר לולי שיזעף להרטיב יבשים
נתאחד היום גם הוא חמישים
סתיו שלא יטריח לעולי חמושים

עצרת סמך לחג כאדרת 
כעל מלך עטרת
ויורה מבכרת
תפילת שמיני עצרת קדוש
 
עצרת עצרה משולי אש ומים
פתחה והתירה בשחק צינורות מים
צועדים לדרכם ענני שמים

עצרת עד לא תובא 
ונסכיהם ונסכיה כמשפטם קשבה
לשאול מטר ערבה 
כי הצינה קרבה קדוש 

קרבה איומה לצפצף מעמד קומות
רוחה בהשתחויה לכל איש ארבע אמות
שמיני עצרת עוז ותעצומות

תעצומות לעם תתקיף 
וממעון קדשך תשקיף
אש וכבוד תקיף 
כי אתה אל תקיף קדוש 

תקיף כביכול בשביעי נעצר
שבטיי עדי כן בשמיני עצר
רוחות ים ויבשת עד היום יועצר
קרבן אעלה בעדי כהעלותי ביד צר

צר תחת אהבתי שטנני והיצר
פרים העליתי לבל ייצר
עולם שלא יצדה הגברתי אויב וצר
סכים וצנינים ושנאה נצר

נצר שטמה ברזל ופצר
מעורב בטיטו לחץ ולא ביצר
לכרמי בצר ולזרעיי קצר
כנסיות החריב לכן קיצו יוקצר

יוקצר איבו ובוסרו יובצר
טיט אשר חלם נבוכדנצאר
חרס כי חצירים לישב היצר
זעף ורעץ וריצץ ויצר

ויצר וילחץ כי המצע קצר
הלוא מרוב לוחציי אקרא מן המצר
דגול כהשעין בכל צרתם לא צר 
גואל להביא ולהרחיב בצר

בצר להרויח וחסד לאלף דור יונצר
בבוא נילקח ממשפט וממעצר
אגודי בשמיני עצרת כאישון עין לנצר
את שאילתם למלאות מברכת אוצר

אוצר פתוח תפתח ותחון קהל אלה
יאמרו הכל עם יי אלה
נדוחים להעיף כעב ויאמרו מי אלה
חסונים ישועות עשות מועדי אלה

אתן חלק לשבעה וגם לשמונה
בראשון שבעה ובשביעי שמונה
לכבד שבעה לאשר שמונה
לנצור שבעה לשמור שמונה
בנחת שבעה ובברית שמונה
בספרי כתובים שבעה ונביאים שמונה
כמחצב שבעה וכחותם שמונה 
להלל לרוכב שבעה ומתיח שמונה 
להקים רועים שבעה ונסיכים שמונה 
לכן אערוך שוועה ואפיל תחינה
במועדים לשוועה למצוא חנינה
בעצרת להשתעשעה בברכה מיומנה
להשתעשיע בשמיני לשור לשמינה
לברך למלכי ולהישענה בטוב לב ובאמנה
ומה ידבר אשמעה תיכף ליום הושענא
להראות ישועה לקהל מי מנה
למהר תשועה לנחול נאמנה
להודות בכל שעה לאל אמונה
לשבח למלמד דיעה כמלאכי מעונה
לפאר לנוטה שמים כיריעה אשר דוק וחלד קנה

ועוד אתן חלק לשביעי ולשמיני
בפסח שביעי בחגג שמיני
ליקר שביעי לאהוב שמיני
ונחשק ונבחר ונתעלה שמיני
לרצותי בו כנרצה בשמיני
לכן שתי שאלות אשאלה בשמיני
בבוקר טל אתבעה בשמיני
וצהריים ממר בניצוח שמיני

ומהיום והלאה ייראו המוני מים
מלמטה סילוני מים ומלמעלה קילוני מים
זכרים ונקבות עירובי מים
מתוקים מלוחים מים עם מים
ובשאת עננים מים
יריקו זכרים על נקבות להרביע מים
מתוקים על מלוחים להיטיב מים
ומהם תעבר ארץ מערובי מים
להולידה ולהצמיחה משמי עמים
כי להרע ולהיטיב נבראו שבעת מיני מים
מתוקים מרים מלוחים סרוחים רתוחים ואבק ועפר מים
מתוקים כבאר מרים המתקתה מים
מרים כמי מרתה המררתה מים
סרוחים כימה דסדום הסרחתה מים
מלוחים כים הגדול המלחתה מים
רתוחים כחמת גדר מכותל לעילק להרתיח מים
ואבק ועפר כשמועו ריטוב טיט מים
וכמו נבראו שבעת מיני מים
כן נבראו שבע מעינות בראש אדם מוציאות מים
מתוקים מרים מלוחים סרוחים רתוחים מים
מתוקים רוקו שלא יזיקו מעיו מים
מרים שתי אזניו מוציאות מירור מים
מלוחים שתי עיניו מוציאות שש מיני דמעות מים
סרוחים מחוטם נחיריו להשפיל גאוותו במים
לכן השואל בשמיני מים
צריך לכווין ליבו ולשאול מים
כי אין חיים לעולם בלי מים
לכן נקראו חיים מים
כי הכל נבראו ממים
אדם ובהמה וחיה ועופות ושרצים נוצרו ממים
ואם אדם ובהמה נבראו מן העפר העפר עיקרו מן המים
כי לשלג יאמר הוי ארץ והשלג מים
נמצא העפר נוצר מן המים
ועיקר כל היצורים ברואים ממים
נמצאת האדמה קרושה ממים
אבל השמים נבראו מאש ולא ממים
מאור מלבושו שלאלהים נבראו שמים
וכמו שבע ארצות ברא ממים
כן שבעה מרומים ברא מאש ולא ממים
וכמו שבעת ימי חגיגה אחוג בלולבי מים
כן עם ויהי בנסע ויהי העם חצבה עמודיה שבעה שואבות מים
וכמו יום שמיני מובדל משבע ל שאול בו מים
כן רקיע שמיני מובדל משבעה הם אש והוא מים
עשוי בכיפה למעלה ועשוי ממים
ודמות על ראשי החיות כעין קרח מים
וכמו ברא ארץ ושמים מאש וממים
כן ברא מלאכים מאש וממים
ראש המלאך אש והשאר מים
וגויתו כתרשיש כי תרשיש מים
ופניו כמראה ברק כי ברק אש ולא מים
הצוואר מוקף אש ושלג ומים
יתרומם העושה שלום בין אש ובין מים
וכמו ברא מלאכים מאש וממים
כן המשיל ישראל באש ובמים
כי יעברו במים לא ישטפם מים
וכי ילכו במו אש להקר אשו במים 
כי שירותם באש ובמים 
כל דבר אש קר יבוא באש תעבירו באש ולא במים 
וכל אשר לא יבא באש יטהר במים
לכן משולי אש ומים
יקדישו לרוכב שמים

ביום השמיני עצרת תהיה
לזרע כה יהיה
כפץ אהיה אשר אהיה
כי משהיה הוא שיהיה
ומה שנעשה הוא שיעשה ויהיה
ובדברו הכל מחיה
לכן יתברך ויתקדש היה ויהיה

מרצוא ושוב 
מברקי רעמים
מזיקי זועות 
מאש וממים
מפלומי בוהו 
מאפולי תוהו
מראשי תהום 
משכנות ארץ התחתונה
מגדולת אדמה 
מאורי חרבה
מגבנוני יבשה 
מלהבות ארקה 
מיצורי תבל 
מברואי חלד
מחלונות וילון 
ממאורי רקיע
וממתחי שחקים 
מביניני זבול
מסיתי מעון 
משחקי מכון
מגנזי ערבות 
ומעין הקרח
מעמודי חשמל 
מכיפי הקשת
מחללו שלעולם 
ומשמונה עשר אלף עולמות
תעלה לך קדושה משולשת
",9230
VC47-D_7CCB9C32-AAAA-4097-8828-F7BE15530AB4,אשווע לצור עולמים,4,47,41,"אשוע לצור עולמים
היודע ימי תמימים
בתלות עיניי למרומים
אשא רשות ממלא רחמים

גם בעומדי לפני נבונים
שומעי דברים כנים
דברי דת מבינים
אשא רשות מנבונים

הבטתי בעדת אבירים
ופחדתי ממשפיל ומרים
ומעומדים לפניי ולאחריי גדירים
אשא רשות מישרים

זרע נאמנים
מאמינים בני מאמינים
חוקרים דת ומבינים
אשא רשות מכהנים

טובה בעדי לויים
דת לקח סוב מרווים
יען חן וחסד מלוים
אפתח פי מרשות לווים

כיבוד יום זה נוצרים ומתענים
וקדוש קדוש קדוש עונים
לימוד מקרא ומשנה משננים
אפתח פי מרשות חזנים

מלומדי דקדוקי ספרים
גנונים בצל יושב סתרים
נועם מתוק מדברים
אפתח פי מרשות סופרים

סלה לחיי מאמירים
תפילה לפניו סודרים
עומדי לפני יוצר הרים
אפתח פי מרשות משנני סדרים

פרט וכלל אומרים
כמים אחריך גרורים
צדק ומשפט קורים
אפתח פי מרשות מזמרים

קול נותני עוז בנועם
שוועם לפניך יונעם
רינן לשוני תען
אפתח פי מרשות כל העם

שדי בסולחך מעל
קשוב תחנוני ממעל
תן לי לב טהור ואדברה בלי פחד ומעל
אפתח פי מרשות כל הקהל

",867
VC47-D_E30B2877-0C70-4E16-A93F-3F7870E62471,אורי וישעי הבוחן לב,4,47,41,"אורי וישעי הבוחן לב
בלגיונות נמר המסה לב
כסלו גן נעול נמלטה ואשליו
דלקו נרות בחדש כסלו

המודיעית הוציאה נושקי קשת
ובמעני שבר רשפי קשת
כסלו זולעפה בו יוונית המתעקשת
חשמונים נצחו בברית קשת

טבח אחד אלף כהוגד
יונים נכנעו כי בם בגד
כסלו כתר לכהנים נאגד
להאגיד גדודים כגדודי גד

מקודש החודש בזמנו באיומה
נר אדליק כנעזרתי במלחמה
כסלו סהדי בו יצאו בו להלחמה
עשרים וחמישה בו להגיה כאחלמה
 
פדות לכהני בני מתתיה בא בו
צום שריפת מגילה בעשרה בו
כסלו קריאת הלל בנרות להיטיבו
ראש שמני להשביבו ולישבו

שמונה עשר אלף בשוועי
שוחטתי ובכוהני רוחצתי למשעי
כסלו תמיד אקדש ואתה תשעי
תרשתה כפללך בחודש התשיעי
",587
VC47-D_0E627638-08E4-485D-AF41-063D4BDA6465,איום לעד בך נאמין,4,47,41,"איום לעד בך נאמין
במצולות ים פשעינו תטמין
גדל משמר מימין
דרוש למגיננו מוליך לימין

המסלול לנו תימין
ותמהר זמן קץ הימין
זר מלוכה תלביש מימין
חשרת טל תחי לנו תיימין

טירת בנוי כמו רמים
יה כונן לעם לך מרוממים
כנס משמר מימין
להקדישך רם על רמים

משיחינו הצמח באלו הימים
נא על ימינו תוסיף ימים
סמח בעתו משמר מימין
ענגינו ביום מימים

פנה לחון עם שלימים
צוה לקרב שנת שילומים
קדש מכהני משמר מימין
רצינו כעולות וכשלמים

שובב מעוטי עמים
שבור זרוע כל עממים
תהדר משמר מימין
תודה הגות לך מנעימים

פינת יקרת נוה בית עולמים 
חשוק ושכון בה לעולמים 
סמחינו בגורל שישי מימין
חסנינו בברכה ושלום אל תמימים
",585
VC47-D_3FF1ACA2-B2CD-4E2E-A6C9-6A261BAE2530,אל שבותינו השיב,4,47,41,"אל שבותינו השיב
בנים מארבע תשיב
גיל ומשוש יען אלישיב
דרשינו בצדק פגרים השיב

האל אתה יחידים מושיב
ובטח בארצינו אותנו תושיב
זכור משמר אלישיב
חיי טללים לנו תשיב

טעם מפיך נקשיב
יהמו רחמיך ושיחנו תקשיב
כלל משמר אלישיב
להקדישך תאזין ותקשיב

מכהן אלישיב
נא אל קנוא קנא להשיב
סגב משמר אלישיב
עמוסים בנחת איש תחתיו הושיב

פדוים אמנך משיב
צויתה ונמתה שבותם להשיב
קומם משמר אלישיב
ריצוי עולה על מזבחך להשיב

שחורה להדריך תחשיב
שבטים טעם תשיב
תרצה גורל אלישיב
תודה נזמרך תאזין ותקשיב

פתח יופי רוח תנשיב
נחזה תשבי לבבות משיב
סמח בגילה אחד עשר אלישיב
חוסן ברכה וחיים אלוהים לנו השיב
",572
VC47-D_09CB0114-46AD-4DF0-BCCD-A9344D257415,אזרחי נתברך בכל,4,47,41,"אזרחי נתברך בכל
ברדפו מלכים וגם יכול
גש אל שם המכהן לאל כל
דץ ויתן לו מעשר מכל

הנעקד מצא מאה שערים
ולעשר מדדם מאה משוערים
זרע ונתברך לאין שיעורים
חננתו בדפקו על שערים

טס ונס במקלו להתבשר
יעקב בפגיעה נדר לעשר
כמו הכפיל שעור אעשר 
לכן הכפלת לניניו עשר תעשר

לך תוחלתינו
כי אתה תקוותינו
בורא ניב שפתינו
מגנינו בצדק אבותינו 

מאכל בלי לאכול כהבקר
נתלמדתי דת להתייקר
סוף כתחילה לברך וליקר
עשר מצות לדרוש ולחקר

פרוס עשר אצבעות בעלץ
צבוט ארבע ברכות ללחם הארץ
קבוע למזונות מעין ארבע באין פרץ
רצונך עשות רוקע הארץ

שולחן אמונים בברכות יובחר
שולחן לאומים בלעג יוחר
תניתה לעמך לאכול במובחר
תת פרוסתם במקום אשר תבחר

לעולם שמך
נקרא על עמך
עשה למען שמך
החיינו בטללי מרומיך
 
פתח את אוצרך
והוצא את כלי זעמך על צרך
עשר מלכיות בעקרך
קמותם בקצרך

ייחת מריבי וצרי
כי למאד הצירי
לחצי וצררי
והשים אוצרי

נמנעתי מלאצור
נפרכתי מלנצור
והנני במעצור
במצוק ובמצור

חרב בית האוצר
ותבואתי צר אצר
סף רעל יהי למיבצר
ועישורי בו יואצר

ממה נעשר וממה נתרום
ממה נכבד וממה נתן
ארצינו לא לנו 
ושלנו לא לנו 
לזרים כוחינו 
לנכרים יגעינו
מפתוח אוצר מעשר לא עישרנו 
ועני לא חננו 
ופדיום לא נתננו
מנענו טוב 
ונמנע מנו טוב 
נמסרנו בעונינו 
ביד מענינו
דמינו לאוניה בלב ים מעוכבה 
לא באה ולא שבה
נדמינו לחולה לא מת ולא חיה 
מקוה לך ממית ומחיה
יקדמונו רחמיך 
וימנעו זעמיך 
ונקרא בשמך 
כי אנחנו נחלתך ועמך

אמונים אם יתנו לך 
משלך נתנו לך 
מי יוכל לתת לך 
והכל שלך

בצדק אם יתנו לך 
בחסד תתן להם 
הם מעט יביאו לך 
והרבה תתן להם

גאולים משבעים כמחולים תרומה 
קרואי שמות שבעים הזהרתם על התרומה

דת הנחילי עניו כלמד לארבעים 
תרומה לתרום אחד מארבעים

הוקדש לוי אחד מעשרה 
מעשר אעשר אחד מעשרה

ותרומת מעשר מן המעשר 
עוד אחד מעשרה תרומה ממעשר 

זה העם בחרתה ממלכות ששים 
ופיאה וביכורים וראשית הגז ותרומה טמאה אחד מששים

חלה מעיסתה אחת מעשרים וארבע 
כמיצב משמרותם עשרים וארבע

טרף מלא אכול 
חולין לאכל 
המברך על כל מאכל 
מגן עודן יזכה לאכל

ימלא פי תהילות וגם על כל משקה לברך 
ואשר בארץ מתברך 
באלוהי אמן יתברך

כל זאת כרתו אמונה בני הגולה בשורות 
מאליהם עליהם להביא את המעשרות

למנות למדוד לשקוד ולהשתבח 
לאדון כל המעשים לתת הודיה ושבח

ארץ אשר מיתיה חיים תחלה
בחורה מכל ארצות לשם ולתהלה
עשר גבולה ותמצא מחילה

עשר תעשר ולא תתחסר
כעס מלב הסר ותשמע קול רגלי מבשר
בדבר אל נורא וקדוש

דביר שכינה בקרקעה בחיבור
היכל ומקדש ובת קול דיבור
עשר ותרום כי היא טבור

זבת חלב ושמינה
חלב כליות חטה משומנה
עשר טובה ותשור אמנה

יקרה מראש עפרות תבל
כנים לקבל כנענים לחבל
עשר לבוחן כליות ולב וישע אל תנבל

ממאתים ושלושים ושבע ארצות
נבחרה ונתקדשה שלוש ארצות
עשר סיגולה אדון לך לרצות

עיני אלוהיך בה תמיד לדרשה
פשע אם גדל יביט וירעישה
עשור ציבורה וירחים יגרישה

קיבוע אבן תחתיה
רביבים שעירים ימגידו לה שעיה
עשר שיעורה ותוצל משאיה

עשר תבואתה מעשר קדושות
תכופות וזה לפנים מתקדשות
עש ר תמיד הקדשות

אם נעשר ואם לא נעשר
לך ארץ ודריה לך בתים ודרי בם
לך גיא וגרים בה לך דוק וגם חלד
לך הרים וספוניהם לך ועמוקים וטמוניהם
לך זהב וכסף וכל הון לך חיים ואשר יקנו
לך טובים וגם רעים לך יושב וגם מדברות
לך כל טרם יהיו לך לנו ולנו לך
לך מלאכים וגם חיות לך שרפים וגם אופנים לך עירין וקדישין
לך פרי ואילנות לך צמחי סרק ועושה פירות
לך קניין וכל בעלי זרוע לך שנאנים וטפסרים
לך שמים ואשר בם לך תבל ומלואה
השוכן בעליונים וממלא תחתונים
העליונים יאמרו על הארץ הודו והתחתונים יאמר על השמים כבודו
ואלו ואלו יאמרו יחד ברוך הוא בכל מקום אשר הוא
והוא מצוי בכל מקום ורבה היא אמונתו ומשקל מאזנים בידו
מחבר כלות לחתנים ויוצר במעי הנשים
ופותח כל רחם וחופש כל בטן ומחזיר נשמות
ומוציא מזרות ומסדר כוכבים
ומזריח חמה ומעריב לבנה
ופוקד עקרות ממית חיים ומחיה המתים ומכין לכל טרף
לחיה ולעופות לשקצים ולרמסים מקרני ראמים ועד ביצי כינים
וגם לבני עורב אשר מעיהם אכזרי והוא ברחמיו מכין להם צידה בקינם
חומל על כל מעשיו רחום על כל ברואיו ניחם על הרעה
ויעריצוך עדת קדושים ויקדישוך כעירין וקדישין
קדוש קדוש קדוש שלושה משלשים




",3613
VC47-D_814BC7A4-5C5C-4363-963F-73F69191C33B,אנא חרות שלח לעם,4,47,41,"אנא חרות שלח לעם מלהעבידו
חתליהו ובגויים בלי להאבידו
חשור מפוזרי בגולה על ראשה כחזון בן עידו
חיש גואל והשפיל לאומים תחת ידו
חסדך זכור לנו ונחזה מזיו כבודו
חבר משמר אביה עידו

אביה עידו הדיר ובאימתך הגבר
ותחתנו עמים הדבר
משמרת השמינית השב ועל לבה תדבר
אני שלום וכי אדבר
",269
VC47-D_05F1255F-F688-426B-9B70-1F2BF68AC4CC,אתה דבר עבדך תקים,4,47,41,"אתה דבר עבדך תקים
בכן בריתך לנו תקים
גדל משמר יקים
דוד מגנינו אפסי ארץ מקים

הדר עם לישעך זקוקים
ושובב לי סולות ורקקים
זמן משמר יקים
חיות בטל מעפר ומנקיקים

טובך תודיע לדחוקים
יקובוצו קרובים ורחוקים
כונן משמר יקים
להקדישך שוכן שחקים

מלא משאלות הוגי חוקים
נשואים ועל כף חקוקים
סמח משמר יקים
עשות שבת מתי חוקים

פקודי כעפר יצוקים
צור אסוף מכל מצוקים
קהל קהילות יקים
רצה כשי שושנת עמקים

שכנינו במיטב אפיקים
שנהיה מזן אל זן מפיקים
תיטיב בעירך גורל יקים
תת לך הודיה בידך ממתקים

פשעינו מחה מגן לצדיקים
יה נקרא ועמך כולם צדיקים
חזק גורל שנים עשר יקים
חסנינו ברכה ושלום שוכן שחקים
",576
