id,user_id,text_id,start_offset,end_offset,path,phrase,tagset_id,tag_id
52010,22,VC26-CATMA_22141ED9-E00A-498F-9A35-FCC65A8B7E2F,444,447,מטפוריקה/מטפורה/פועל + שם עצם,עין,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52011,22,VC26-CATMA_22141ED9-E00A-498F-9A35-FCC65A8B7E2F,319,328,מטפוריקה/מטפורה/סמיכות,שאון גלים,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52012,22,VC26-CATMA_22141ED9-E00A-498F-9A35-FCC65A8B7E2F,363,367,כינוי/כיוני פשט,גאים,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1E2EDF73-221E-47C3-9E94-BB15A841E2D7
52013,22,VC26-CATMA_22141ED9-E00A-498F-9A35-FCC65A8B7E2F,369,379,מטפוריקה/מטפורה/פועל + שם עצם,רומה בעוזך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52014,22,VC26-CATMA_22141ED9-E00A-498F-9A35-FCC65A8B7E2F,169,180,מטפוריקה/מטפורה/סמיכות,ידידות נפשך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52015,22,VC26-CATMA_22141ED9-E00A-498F-9A35-FCC65A8B7E2F,112,120,כינוי/כינוי ציורי/כינוי מטפורי,הררי קדם,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52016,22,VC26-CATMA_22141ED9-E00A-498F-9A35-FCC65A8B7E2F,386,391,כינוי/כיוני פשט,שפלים,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1E2EDF73-221E-47C3-9E94-BB15A841E2D7
52017,22,VC26-CATMA_22141ED9-E00A-498F-9A35-FCC65A8B7E2F,444,447,מטפוריקה/סינקדוכה,עין,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52018,22,VC26-CATMA_22141ED9-E00A-498F-9A35-FCC65A8B7E2F,230,233,מטפוריקה/מטפורה/פועל,משכ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_E9838F91-6951-4C37-BCB6-34D5CED873D5
52019,22,VC26-CATMA_22141ED9-E00A-498F-9A35-FCC65A8B7E2F,190,203,מטפוריקה/מטפורה/סמיכות,כלולות אהבתנו,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52020,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,623,626,מטפוריקה/סינקדוכה,ליב,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52021,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,293,301,מטפוריקה/מטפורה/סמיכות,חלאי עמך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52022,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,750,755,מטפוריקה/סינקדוכה,כליות,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52023,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,172,175,מטפוריקה/סינקדוכה,ליב,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52024,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,99,108,כינוי/כינוי ציורי/כינוי מטפורי,עמוסי בטן,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52025,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,495,498,מטפוריקה/סינקדוכה,ליב,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52026,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,745,748,מטפוריקה/סינקדוכה,לב ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52027,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,394,413,דימוי,"כיונים אל ארובותם
",VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_0AB97547-2DAC-49E3-ABD9-64FA7A5D4F3D
52028,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,87,97,מטפוריקה/מטפורה/פועל + שם עצם,גאות יעטוך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52029,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,38,47,כינוי/כינוי ציורי/כינוי מטפורי,ישני אדמה,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52030,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,509,515,כינוי/כיוני פשט,ישרים ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1E2EDF73-221E-47C3-9E94-BB15A841E2D7
52031,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,739,743,מטפוריקה/סינקדוכה,לשון,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52032,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,140,143,מטפוריקה/סינקדוכה,ליב,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52033,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,76,87,כינוי/כינוי ציורי/כינוי מטפורי,גדודי מרום ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52034,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,731,737,מטפוריקה/סינקדוכה,שפתיים,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52035,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,529,531,מטפוריקה/סינקדוכה,לב,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52036,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,489,495,מטפוריקה/מטפורה/סמיכות,תאוות ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52037,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,495,498,מטפוריקה/מטפורה/סמיכות,ליב,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52038,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,498,500,מטפוריקה/מטפורה/סמיכות,"ם",VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52039,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,380,388,דימוי,כעב נדחי,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_0AB97547-2DAC-49E3-ABD9-64FA7A5D4F3D
52040,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,617,623,מטפוריקה/מטפורה/סמיכות,הגיון ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52041,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,623,626,מטפוריקה/מטפורה/סמיכות,ליב,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52042,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,626,629,מטפוריקה/מטפורה/סמיכות,נו ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52043,22,VC26-CATMA_44449C07-C958-4375-AE6E-8578E1330373,109,122,מטפוריקה/מטפורה/פועל + שם עצם,"עוז ילבישוך
",VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52044,22,VC26-CATMA_2E7A5121-973E-462F-8F10-4A0BE768447F,19,27,מטפוריקה/מטפורה/סמיכות,צדק אבות,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A783824-1ACC-45B9-B59B-14D7FAB977C2
52045,22,VC26-CATMA_2E7A5121-973E-462F-8F10-4A0BE768447F,221,227,מטפוריקה/סינקדוכה,דפנות ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52046,22,VC26-CATMA_2E7A5121-973E-462F-8F10-4A0BE768447F,176,188,מטפוריקה/מטפורה/פועל + שם עצם,קרן לנו תרים,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52047,22,VC26-CATMA_2E7A5121-973E-462F-8F10-4A0BE768447F,319,325,כינוי/כינוי ציורי/כינוי מטפורי,עוללים,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52048,22,VC26-CATMA_2E7A5121-973E-462F-8F10-4A0BE768447F,191,202,מטפוריקה/מטפורה/פועל + שם עצם,לבישך כתרים,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52049,22,VC26-CATMA_2E7A5121-973E-462F-8F10-4A0BE768447F,376,384,כינוי/כינוי ציורי/כינוי מטפורי,אם נדגלה,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52050,22,VC26-CATMA_2E7A5121-973E-462F-8F10-4A0BE768447F,203,215,כינוי/כיוני פשט,"עושה פלאים
",VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1E2EDF73-221E-47C3-9E94-BB15A841E2D7
52051,22,VC26-CATMA_2E7A5121-973E-462F-8F10-4A0BE768447F,11,15,מטפוריקה/מטפורה/פועל,סוככ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_E9838F91-6951-4C37-BCB6-34D5CED873D5
52052,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,575,586,מטפוריקה/מטפורה/פועל + שם עצם,העל מושיעים,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52053,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,908,911,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52054,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,267,280,מטפוריקה/מטפורה/פועל + שם עצם,מאורות תאפיל ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52055,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,340,343,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52056,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,606,610,מטפוריקה/מטפורה/שם עצם,צייר,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A6BD2E1-E054-4FEE-B095-036E59503C24
52057,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,1186,1196,מטפוריקה/מטפורה/פועל + שם עצם,אחוז מלוכה,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52058,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,829,833,כינוי/כינוי ציורי/כינוי מטפורי,זבול,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52059,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,565,568,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52060,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,601,605,כינוי/כינוי ציורי/כינוי מטפורי,שופט,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52061,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,685,688,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52062,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,280,283,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52063,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,1129,1132,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52064,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,1170,1181,מטפוריקה/מטפורה/פועל + שם עצם,ערוץ בממשלה,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52065,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,748,751,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52066,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,81,91,מטפוריקה/מטפורה/פועל + שם עצם,ועד רינונך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52067,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,821,825,כינוי/כינוי ציורי/כינוי מטפורי,זבול,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52068,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,208,211,מטפוריקה/מטפורה/פועל,נער,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_E9838F91-6951-4C37-BCB6-34D5CED873D5
52069,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,1097,1103,כינוי/כיוני פשט,בחיריך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1E2EDF73-221E-47C3-9E94-BB15A841E2D7
52070,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,958,961,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52071,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,326,330,מטפוריקה/סינקדוכה,עין ,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_DF5427D3-4AF1-4BF5-9093-DDE819082960
52072,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,496,507,מטפוריקה/מטפורה/פועל + שם עצם,טבועיך תדלה,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52073,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,399,402,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52074,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,852,855,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52075,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,752,762,מטפוריקה/מטפורה/פועל + שם עצם,טע בישורון,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52076,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,1198,1207,מטפוריקה/מטפורה/פועל + שם עצם,"תכון תבל",VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52077,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,625,628,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52078,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,160,174,כינוי/כינוי ציורי/כינוי מטפורי, מלך קיים בשחק,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52079,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,1182,1185,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52080,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,1009,1012,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52081,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,860,866,מטפוריקה/מטפורה/תואר הפועל,בכבודך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1D0EBCED-6CA6-4B0B-A2C2-60D5B747421A
52082,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,672,675,מטפוריקה/מטפורה/פועל,בעט,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_E9838F91-6951-4C37-BCB6-34D5CED873D5
52083,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,856,859,מטפוריקה/מטפורה/פועל,זרח,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_E9838F91-6951-4C37-BCB6-34D5CED873D5
52084,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,221,224,כינוי/כינוי ציורי/כינוי מטפורי,מלך,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_D606A208-F3CA-4F7B-9F2C-57A88C37082A
52085,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,418,428,מטפוריקה/מטפורה/פועל + שם עצם,"שבית אוון",VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_22659804-7F8D-49CF-ADB6-6A2BAF5D973F
52086,22,VC26-CATMA_4BE62391-7FF5-4051-B1A5-06C0BD710A17,772,777,מטפוריקה/מטפורה/שם עצם,ראשים,VC26-CATMA_9F725C39-B7AB-4DB1-8BE9-F0D8857618EB,VC26-CATMA_1A6BD2E1-E054-4FEE-B095-036E59503C24
